ort,plz,bundesland,latitude,longitude
Solingen,42651,Nordrhein-Westfalen,51.174398100000005,7.0842934168239875
Solingen,42653,Nordrhein-Westfalen,51.18313365,7.08065866009091
Solingen,42655,Nordrhein-Westfalen,51.1709142,7.07659455
Solingen,42657,Nordrhein-Westfalen,51.15056865,7.076514343835273
Solingen,42659,Nordrhein-Westfalen,51.15224005,7.087890049999999
Solingen,42697,Nordrhein-Westfalen,51.1600942,7.001136896440629
Solingen,42699,Nordrhein-Westfalen,51.136766,7.013672603675851
Solingen,42719,Nordrhein-Westfalen,51.1800371,7.056710304580152
Sonsbeck,47665,Nordrhein-Westfalen,51.6169469,6.369905480805911
Spenge,32139,Nordrhein-Westfalen,52.14443249999999,8.4663621929721
Sprockhövel,45549,Nordrhein-Westfalen,51.367525400000005,7.255550191841646
Stadtlohn,48703,Nordrhein-Westfalen,51.9959205,6.894228592601804
Steinfurt,48565,Nordrhein-Westfalen,52.1294289,7.3903454
Steinhagen,33803,Nordrhein-Westfalen,51.984861249999994,8.30035256095081
Steinheim,32839,Nordrhein-Westfalen,51.8659636,9.092490099530554
Stemwede,32351,Nordrhein-Westfalen,52.36695245,8.460379106366883
Stolberg,52222,Nordrhein-Westfalen,50.7783424,6.222603860296372
Stolberg,52223,Nordrhein-Westfalen,50.76885395,6.208344375936884
Stolberg,52224,Nordrhein-Westfalen,50.7367763,6.285999490187891
Straelen,47638,Nordrhein-Westfalen,51.42157335,6.256484917338131
Südlohn,46354,Nordrhein-Westfalen,51.9503192,6.863280788717516
Sundern,59846,Nordrhein-Westfalen,51.3136936,8.020782544661637
Swisttal,53913,Nordrhein-Westfalen,50.6712357,6.958503946672962
Tecklenburg,49545,Nordrhein-Westfalen,52.22238285,7.8845272205804875
Telgte,48291,Nordrhein-Westfalen,51.973543,7.7973224000000005
Titz,52445,Nordrhein-Westfalen,51.036224000000004,6.449274877967806
Tönisvorst,47918,Nordrhein-Westfalen,51.31333895,6.459069048563377
Troisdorf,53840,Nordrhein-Westfalen,50.80819165,7.158783893434347
Troisdorf,53842,Nordrhein-Westfalen,50.8137817,7.142995421561771
Troisdorf,53844,Nordrhein-Westfalen,50.80025535,7.131680551968515
Übach-Palenberg,52531,Nordrhein-Westfalen,50.9247686,6.104328620911373
Uedem,47589,Nordrhein-Westfalen,51.675578599999994,6.29360172348578
Unna,59423,Nordrhein-Westfalen,51.534165599999994,7.6904270059982505
Unna,59425,Nordrhein-Westfalen,51.5409421,7.6992142
Unna,59427,Nordrhein-Westfalen,51.532441199999994,7.649408125469623
Velbert,42549,Nordrhein-Westfalen,51.339784449999996,7.02384784982894
Velbert,42551,Nordrhein-Westfalen,51.3464187,7.061615665437937
Velbert,42553,Nordrhein-Westfalen,51.3156608,7.108825005906489
Velbert,42555,Nordrhein-Westfalen,51.35434095,7.120956429932474
Velen,46342,Nordrhein-Westfalen,51.89652545,6.955145387919904
Verl,33415,Nordrhein-Westfalen,51.87400155,8.493112757315474
Versmold,33775,Nordrhein-Westfalen,52.0429581,8.174533973245998
Vettweiß,52391,Nordrhein-Westfalen,50.74247035,6.600592620569619
Viersen,41747,Nordrhein-Westfalen,51.2445986,6.37578124392306
Viersen,41748,Nordrhein-Westfalen,51.24667375,6.436710680616245
Viersen,41749,Nordrhein-Westfalen,51.28100525,6.374126782522174
Viersen,41751,Nordrhein-Westfalen,51.252063500000006,6.322365684659461
Vlotho,32602,Nordrhein-Westfalen,52.1930288,8.87070085
Voerde (Niederrhein),46562,Nordrhein-Westfalen,51.599630700000006,6.655406745578975
Vreden,48691,Nordrhein-Westfalen,52.045681099999996,6.823658774999996
Wachtberg,53343,Nordrhein-Westfalen,50.649316299999995,7.156326435869126
Wachtendonk,47669,Nordrhein-Westfalen,51.40219625,6.335062405456057
Wadersloh,59329,Nordrhein-Westfalen,51.7186021,8.217246189096798
Waldbröl,51545,Nordrhein-Westfalen,50.86907615,7.630670020575784
Waldfeucht,52525,Nordrhein-Westfalen,51.05487655,6.164823000935314
Waltrop,45731,Nordrhein-Westfalen,51.62746805,7.411488282562596
Warburg,34414,Nordrhein-Westfalen,51.5593293,9.051718900000001
Warendorf,48231,Nordrhein-Westfalen,51.92067865,7.963542582159361
Warstein,59581,Nordrhein-Westfalen,51.4592752054533,8.341880402438639
Wassenberg,41849,Nordrhein-Westfalen,51.1123008,6.139087334900722
Weeze,47652,Nordrhein-Westfalen,51.58961325,6.17600192440713
Wegberg,41844,Nordrhein-Westfalen,51.14423085,6.2784350187120435
Weilerswist,53919,Nordrhein-Westfalen,50.74096885,6.877004494827585
Welver,59514,Nordrhein-Westfalen,51.6194644,7.997348626235355
Wenden,57482,Nordrhein-Westfalen,50.9639054,7.85726873863044
Werdohl,58791,Nordrhein-Westfalen,51.2537344,7.751938816772683
Werl,59457,Nordrhein-Westfalen,51.5522372,7.916825465184818
Wermelskirchen,42929,Nordrhein-Westfalen,51.1189502,7.187412828696807
Werne,59368,Nordrhein-Westfalen,51.67955585,7.651710319578269
Werther,33824,Nordrhein-Westfalen,52.0792099,8.42201350418306
Wesel,46483,Nordrhein-Westfalen,51.663106549999995,6.617388941873337
Wesel,46485,Nordrhein-Westfalen,51.664519299999995,6.669345667994724
Wesel,46487,Nordrhein-Westfalen,51.66803915,6.55601342537496
Wesseling,50389,Nordrhein-Westfalen,50.8190364,6.979840085108395
Westerkappeln,49492,Nordrhein-Westfalen,52.31556345,7.863467683460746
Wetter (Ruhr),58300,Nordrhein-Westfalen,51.40240475,7.341255450661649
Wettringen,48493,Nordrhein-Westfalen,52.23451715,7.280909386474969
Wickede (Ruhr),58739,Nordrhein-Westfalen,51.49550095,7.8816843575970115
Wiehl,51674,Nordrhein-Westfalen,50.96190475,7.531678517133429
Willebadessen,34439,Nordrhein-Westfalen,51.606360149419764,9.086249756447426
Willich,47877,Nordrhein-Westfalen,51.26128575,6.523193167643983
Wilnsdorf,57234,Nordrhein-Westfalen,50.8184619,8.106677180597009
Windeck,51570,Nordrhein-Westfalen,50.79989485,7.613226505916006
Winterberg,59955,Nordrhein-Westfalen,51.2601482,8.533947731172148
Wipperfürth,51688,Nordrhein-Westfalen,51.10904555,7.382379954813523
Witten,58452,Nordrhein-Westfalen,51.4086153,7.319443544221718
Witten,58453,Nordrhein-Westfalen,51.4160184,7.3755357426406905
Witten,58454,Nordrhein-Westfalen,51.48064205,7.371356728134312
Witten,58455,Nordrhein-Westfalen,51.44414045,7.32446285
Witten,58456,Nordrhein-Westfalen,51.3962485,7.29405472337391
Wülfrath,42489,Nordrhein-Westfalen,51.29032805,7.046631039094971
Wuppertal,42103,Nordrhein-Westfalen,51.25410155,7.136079856430033
Wuppertal,42105,Nordrhein-Westfalen,51.25941175,7.1365001698789525
Wuppertal,42107,Nordrhein-Westfalen,51.2656521,7.153925296605432
Wuppertal,42109,Nordrhein-Westfalen,51.26821925,7.142405272985924
Wuppertal,42111,Nordrhein-Westfalen,51.2967778,7.1546267000000014
Wuppertal,42113,Nordrhein-Westfalen,51.2815748,7.099806641310061
Wuppertal,42115,Nordrhein-Westfalen,51.25540385,7.111025918938449
Wuppertal,42117,Nordrhein-Westfalen,51.244493399999996,7.110096540497407
Wuppertal,42119,Nordrhein-Westfalen,51.23737535,7.1483565812975725
Wuppertal,42275,Nordrhein-Westfalen,51.2718687,7.196434597328427
Wuppertal,42277,Nordrhein-Westfalen,51.284902200000005,7.237655398412689
Wuppertal,42279,Nordrhein-Westfalen,51.3005641,7.233807454229057
Wuppertal,42281,Nordrhein-Westfalen,51.284515,7.183145707114631
Wuppertal,42283,Nordrhein-Westfalen,51.2724173,7.177867897979275
Wuppertal,42285,Nordrhein-Westfalen,51.24610065,7.181434150000003
Wuppertal,42287,Nordrhein-Westfalen,51.24603785,7.192283668087215
Wuppertal,42289,Nordrhein-Westfalen,51.27180545,7.227698936157119
Wuppertal,42327,Nordrhein-Westfalen,51.2488714,7.040216437874221
Wuppertal,42329,Nordrhein-Westfalen,51.23203775,7.076298342055521
Wuppertal,42349,Nordrhein-Westfalen,51.232669650000005,7.141053206896696
Wuppertal,42369,Nordrhein-Westfalen,51.22490175,7.198925078121144
Wuppertal,42389,Nordrhein-Westfalen,51.28064295,7.262507285824749
Wuppertal,42399,Nordrhein-Westfalen,51.2342762,7.280286230801616
Würselen,52146,Nordrhein-Westfalen,50.8165517,6.143780119768532
Xanten,46509,Nordrhein-Westfalen,51.69998055,6.3743494182225495
Zülpich,53909,Nordrhein-Westfalen,50.6782002,6.678660243715814
